"Date","Price","Open","High","Low","Vol.","Change"
"Sep 29, 2018","6,603.9","6,633.9","6,648.4","6,464.4","9.42M","-0.48"
"Sep 28, 2018","6,636.0","6,685.7","6,809.2","6,538.6","9.57M","-0.79"
"Sep 27, 2018","6,689.2","6,463.7","6,738.3","6,428.8","9.34M","3.42"
"Sep 26, 2018","6,468.1","6,443.0","6,551.9","6,384.1","8.64M","0.36"
"Sep 25, 2018","6,445.1","6,590.6","6,590.6","5,977.0","7.34M","-2.11"
"Sep 24, 2018","6,584.1","6,713.3","6,728.1","6,559.1","7.57M","-1.79"
"Sep 23, 2018","6,704.1","6,729.6","6,789.4","6,666.4","7.34M","-0.38"
"Sep 22, 2018","6,729.6","6,766.7","6,833.3","6,635.5","7.31M","-0.55"
"Sep 21, 2018","6,766.7","6,490.9","6,780.5","6,489.8","7.73M","4.28"
"Sep 20, 2018","6,489.2","6,390.4","6,537.5","6,346.4","5.18M","1.55"
"Sep 19, 2018","6,390.4","6,342.0","6,478.7","6,144.5","3.54M","0.76"
"Sep 18, 2018","6,342.0","6,251.9","6,388.8","6,228.8","2.82M","1.44"
"Sep 17, 2018","6,251.9","6,500.2","6,533.5","6,215.9","3.26M","-3.82"
"Sep 16, 2018","6,500.2","6,519.0","6,520.8","6,406.2","3.34M","-0.29"
"Sep 15, 2018","6,519.0","6,482.6","6,562.9","6,470.3","3.16M","0.54"
"Sep 14, 2018","6,483.7","6,482.9","6,579.4","6,412.1","3.20M","0.01"
"Sep 13, 2018","6,482.9","6,338.0","6,867.3","6,337.8","3.53M","2.29"
"Sep 12, 2018","6,338.0","6,293.9","6,353.5","6,204.5","3.04M","0.70"
"Sep 11, 2018","6,293.9","6,320.7","6,391.8","6,189.6","3.30M","-0.43"
"Sep 10, 2018","6,321.0","6,238.5","6,358.5","6,237.3","3.11M","1.32"
"Sep 09, 2018","6,238.5","6,184.3","6,432.6","6,148.8","2.84M","0.88"
"Sep 08, 2018","6,184.3","6,390.9","6,484.3","6,132.3","3.46M","-3.23"
"Sep 07, 2018","6,390.9","6,514.1","6,540.6","6,316.2","3.30M","-1.89"
"Sep 06, 2018","6,514.0","6,706.8","6,732.9","6,337.8","4.02M","-2.87"
"Sep 05, 2018","6,706.8","7,377.5","7,407.5","6,691.8","4.55M","-9.09"
"Sep 04, 2018","7,377.5","7,264.2","7,409.9","7,234.5","3.92M","1.56"
"Sep 03, 2018","7,264.2","7,289.8","7,330.7","7,182.8","3.87M","-0.41"
"Sep 02, 2018","7,293.9","7,189.6","7,334.8","7,117.3","3.90M","1.45"
"Sep 01, 2018","7,189.6","7,032.4","7,264.3","7,020.4","3.52M","2.21"
"Aug 31, 2018","7,033.8","6,993.7","7,080.2","6,698.0","4.21M","0.57"
"Aug 30, 2018","6,993.7","7,029.2","7,050.2","6,798.0","3.74M","-0.50"
"Aug 29, 2018","7,029.1","7,074.6","7,121.4","6,926.7","4.11M","-0.64"
"Aug 28, 2018","7,074.6","6,897.6","7,129.7","6,861.2","3.79M","2.57"
"Aug 27, 2018","6,897.6","6,712.7","6,902.9","6,650.4","3.26M","2.75"
"Aug 26, 2018","6,712.7","6,734.9","6,892.7","6,573.1","3.37M","-0.33"
"Aug 25, 2018","6,734.8","6,680.6","6,783.4","6,655.3","3.59M","0.81"
"Aug 24, 2018","6,680.4","6,521.2","6,721.2","6,472.8","3.70M","2.44"
"Aug 23, 2018","6,521.2","6,359.9","6,550.2","6,359.2","2.76M","2.54"
"Aug 22, 2018","6,359.6","6,482.2","6,840.8","6,304.8","3.63M","-1.89"
"Aug 21, 2018","6,482.2","6,268.1","6,484.1","6,257.4","1.46M","3.41"
"Aug 20, 2018","6,268.1","6,474.2","6,516.4","6,255.9","3.10M","-3.29"
"Aug 19, 2018","6,481.5","6,379.1","6,534.8","6,316.0","2.71M","1.61"
"Aug 18, 2018","6,379.1","6,581.8","6,626.4","6,295.5","3.15M","-3.08"
"Aug 17, 2018","6,581.7","6,306.7","6,581.7","6,291.8","3.20M","4.36"
"Aug 16, 2018","6,306.7","6,256.9","6,470.9","6,249.8","3.50M","0.80"
"Aug 15, 2018","6,256.9","6,190.2","6,592.8","6,177.9","3.74M","1.08"
"Aug 14, 2018","6,190.2","6,255.3","6,255.3","5,898.3","3.66M","-1.04"
"Aug 13, 2018","6,255.3","6,313.0","6,524.1","6,159.6","234.09K","-0.91"
"Aug 12, 2018","6,313.0","6,232.1","6,453.0","6,169.8","216.33K","1.31"
"Aug 11, 2018","6,231.6","6,152.8","6,469.6","6,009.8","247.34K","1.29"
"Aug 10, 2018","6,152.3","6,539.5","6,570.2","6,043.4","298.82K","-5.91"
"Aug 09, 2018","6,538.8","6,283.7","6,620.2","6,197.0","237.66K","4.06"
"Aug 08, 2018","6,283.6","6,725.2","6,725.2","6,138.8","311.54K","-6.56"
"Aug 07, 2018","6,724.9","6,943.6","7,149.7","6,689.9","232.48K","-3.15"
"Aug 06, 2018","6,943.6","7,027.8","7,143.6","6,852.5","168.87K","-1.19"
"Aug 05, 2018","7,027.1","7,014.0","7,087.6","6,887.9","177.64K","0.18"
"Aug 04, 2018","7,014.3","7,418.9","7,484.2","6,949.7","222.57K","-5.46"
"Aug 03, 2018","7,419.0","7,535.6","7,535.6","7,293.5","226.46K","-1.55"
"Aug 02, 2018","7,535.6","7,606.4","7,701.4","7,470.6","216.34K","-0.93"
"Aug 01, 2018","7,606.4","7,728.5","7,753.2","7,449.2","237.69K","-1.59"
"Jul 31, 2018","7,729.4","8,176.4","8,176.5","7,649.8","266.94K","-5.48"
"Jul 30, 2018","8,177.1","8,214.7","8,262.0","7,874.4","242.21K","-0.47"
"Jul 29, 2018","8,215.6","8,231.5","8,275.4","8,113.3","155.24K","-0.22"
"Jul 28, 2018","8,234.1","8,186.8","8,234.1","8,077.4","147.14K","0.57"
"Jul 27, 2018","8,187.4","7,936.9","8,273.8","7,808.3","243.22K","3.15"
"Jul 26, 2018","7,937.0","8,173.9","8,304.3","7,861.0","235.45K","-2.90"
"Jul 25, 2018","8,173.7","8,404.9","8,484.6","8,062.1","269.23K","-2.78"
"Jul 24, 2018","8,407.0","7,723.1","8,479.8","7,701.9","345.32K","8.86"
"Jul 23, 2018","7,723.0","7,412.4","7,809.6","7,379.2","272.15K","4.19"
"Jul 22, 2018","7,412.3","7,409.0","7,575.3","7,343.7","204.16K","0.05"
"Jul 21, 2018","7,408.7","7,339.3","7,460.8","7,223.5","160.77K","0.95"
"Jul 20, 2018","7,339.4","7,477.6","7,683.6","7,292.0","258.85K","-1.85"
"Jul 19, 2018","7,477.5","7,383.9","7,558.4","7,288.8","247.25K","1.27"
"Jul 18, 2018","7,383.6","7,321.6","7,581.2","7,249.3","333.32K","0.84"
"Jul 17, 2018","7,322.0","6,729.8","7,453.2","6,666.0","337.75K","8.80"
"Jul 16, 2018","6,729.9","6,362.8","6,749.2","6,344.1","312.12K","5.77"
"Jul 15, 2018","6,362.9","6,254.8","6,399.6","6,238.5","180.67K","1.73"
"Jul 14, 2018","6,254.8","6,229.5","6,313.5","6,192.5","243.71K","0.40"
"Jul 13, 2018","6,230.2","6,250.8","6,333.8","6,144.5","233.22K","-0.33"
"Jul 12, 2018","6,250.6","6,389.1","6,389.4","6,088.8","289.24K","-2.17"
"Jul 11, 2018","6,389.1","6,307.2","6,409.7","6,296.6","243.82K","1.30"
"Jul 10, 2018","6,307.2","6,668.4","6,686.8","6,291.5","315.27K","-5.40"
"Jul 09, 2018","6,667.1","6,715.1","6,793.8","6,637.7","289.48K","-0.71"
"Jul 08, 2018","6,714.8","6,765.4","6,784.0","6,694.3","267.60K","-0.75"
"Jul 07, 2018","6,765.5","6,617.7","6,805.9","6,531.1","114.57K","2.23"
"Jul 06, 2018","6,617.7","6,546.5","6,638.2","6,458.3","132.69K","1.09"
"Jul 05, 2018","6,546.5","6,598.0","6,693.6","6,466.1","166.18K","-0.79"
"Jul 04, 2018","6,598.4","6,513.8","6,774.5","6,442.3","143.04K","1.30"
"Jul 03, 2018","6,513.5","6,618.6","6,676.6","6,513.5","150.19K","-1.60"
"Jul 02, 2018","6,619.5","6,349.1","6,680.0","6,275.0","179.92K","3.97"
"Jul 01, 2018","6,366.8","6,398.5","6,445.1","6,284.7","128.51K","-0.50"
"Jun 30, 2018","6,398.9","6,213.4","6,498.5","6,204.0","189.33K","2.99"
"Jun 29, 2018","6,213.3","5,883.2","6,284.9","5,818.5","206.96K","5.61"
"Jun 28, 2018","5,883.5","6,154.9","6,178.4","5,854.0","156.05K","-4.41"
"Jun 27, 2018","6,154.9","6,081.1","6,187.3","6,025.4","133.42K","1.20"
"Jun 26, 2018","6,082.1","6,256.9","6,267.7","6,060.0","176.66K","-2.79"
"Jun 25, 2018","6,256.6","6,155.1","6,331.2","6,101.7","210.69K","1.66"
"Jun 24, 2018","6,154.6","6,167.9","6,248.3","5,785.3","240.60K","-0.21"
"Jun 23, 2018","6,167.3","6,055.2","6,259.0","6,032.8","142.90K","1.84"
"Jun 22, 2018","6,055.7","6,728.2","6,739.7","5,955.0","278.22K","-9.99"
"Jun 21, 2018","6,728.0","6,765.8","6,797.5","6,695.1","99.29K","-0.55"
"Jun 20, 2018","6,765.4","6,752.3","6,812.7","6,575.1","121.48K","0.19"
"Jun 19, 2018","6,752.4","6,719.8","6,839.5","6,681.5","120.54K","0.49"
"Jun 18, 2018","6,719.8","6,460.5","6,794.5","6,410.9","135.70K","4.02"
"Jun 17, 2018","6,460.3","6,505.8","6,593.0","6,452.1","90.67K","-0.70"
"Jun 16, 2018","6,505.8","6,410.0","6,564.2","6,358.0","108.79K","1.49"
"Jun 15, 2018","6,410.3","6,647.3","6,655.8","6,395.7","143.53K","-3.56"
"Jun 14, 2018","6,647.1","6,312.3","6,711.5","6,283.6","201.54K","5.30"
"Jun 13, 2018","6,312.3","6,558.5","6,624.6","6,129.1","237.48K","-3.75"
"Jun 12, 2018","6,558.2","6,885.9","6,887.2","6,476.0","178.26K","-4.76"
"Jun 11, 2018","6,885.9","6,775.2","6,910.8","6,657.2","174.88K","1.64"
"Jun 10, 2018","6,775.1","7,515.8","7,516.3","6,668.1","275.69K","-9.85"
"Jun 09, 2018","7,515.8","7,622.1","7,689.0","7,493.3","97.56K","-1.40"
"Jun 08, 2018","7,622.1","7,697.9","7,710.5","7,556.9","112.88K","-0.98"
"Jun 07, 2018","7,697.8","7,661.0","7,754.7","7,657.7","124.00K","0.48"
"Jun 06, 2018","7,661.0","7,631.5","7,699.1","7,504.4","130.66K","0.39"
"Jun 05, 2018","7,631.5","7,507.4","7,672.6","7,391.0","145.23K","1.69"
"Jun 04, 2018","7,504.3","7,729.3","7,759.9","7,468.4","141.01K","-2.91"
"Jun 03, 2018","7,729.3","7,646.6","7,775.0","7,611.3","116.68K","1.08"
"Jun 02, 2018","7,646.6","7,530.8","7,694.5","7,467.9","121.18K","1.54"
"Jun 01, 2018","7,530.8","7,502.5","7,610.4","7,375.8","135.92K","0.38"
"May 31, 2018","7,502.6","7,400.8","7,611.9","7,355.0","144.52K","1.39"
"May 30, 2018","7,400.1","7,469.2","7,565.2","7,306.8","140.37K","-0.91"
"May 29, 2018","7,467.7","7,119.3","7,533.0","7,069.8","186.97K","4.89"
"May 28, 2018","7,119.3","7,367.3","7,446.9","7,090.6","152.29K","-3.36"
"May 27, 2018","7,366.7","7,361.9","7,411.8","7,267.5","103.29K","0.07"
"May 26, 2018","7,361.3","7,478.5","7,619.3","7,331.5","103.07K","-1.56"
"May 25, 2018","7,477.7","7,593.9","7,653.4","7,355.6","161.82K","-1.52"
"May 24, 2018","7,592.9","7,512.3","7,736.6","7,293.4","211.11K","1.07"
"May 23, 2018","7,512.3","8,005.7","8,047.4","7,467.6","237.60K","-6.17"
"May 22, 2018","8,006.0","8,403.8","8,414.5","7,979.3","137.51K","-4.73"
"May 21, 2018","8,403.3","8,529.5","8,550.6","8,375.5","115.52K","-1.47"
"May 20, 2018","8,529.0","8,243.9","8,580.4","8,184.7","113.76K","3.44"
"May 19, 2018","8,245.1","8,244.7","8,389.1","8,153.2","107.89K","-0.01"
"May 18, 2018","8,245.7","8,064.4","8,273.6","7,939.8","150.32K","2.27"
"May 17, 2018","8,063.0","8,344.6","8,458.7","8,022.3","154.36K","-3.37"
"May 16, 2018","8,344.4","8,477.0","8,496.4","8,120.1","188.03K","-1.56"
"May 15, 2018","8,477.0","8,674.0","8,842.1","8,436.5","179.62K","-2.27"
"May 14, 2018","8,674.1","8,693.4","8,878.3","8,305.1","212.05K","-0.22"
"May 13, 2018","8,693.5","8,489.1","8,758.4","8,330.0","149.80K","2.77"
"May 12, 2018","8,459.5","8,409.6","8,646.1","8,184.1","210.87K","0.61"
"May 11, 2018","8,408.3","9,026.0","9,028.7","8,359.6","270.62K","-6.84"
"May 10, 2018","9,025.7","9,319.2","9,393.3","9,013.4","152.71K","-3.15"
"May 09, 2018","9,319.1","9,194.9","9,377.9","8,988.0","147.89K","1.33"
"May 08, 2018","9,196.4","9,373.9","9,404.4","9,079.8","157.45K","-2.49"
"May 07, 2018","9,431.6","9,651.1","9,675.6","9,204.2","165.08K","-2.33"
"May 06, 2018","9,656.4","9,859.6","9,957.7","9,446.7","150.95K","-2.00"
"May 05, 2018","9,853.5","9,709.5","9,992.8","9,691.3","158.45K","1.49"
"May 04, 2018","9,708.6","9,747.6","9,800.9","9,549.0","161.55K","-0.42"
"May 03, 2018","9,749.7","9,244.2","9,809.4","9,171.4","201.18K","5.48"
"May 02, 2018","9,243.2","9,076.8","9,265.7","8,991.9","137.48K","1.85"
"May 01, 2018","9,074.9","9,245.1","9,245.1","8,851.0","173.35K","-1.84"
"Apr 30, 2018","9,245.1","9,415.8","9,456.7","9,135.4","156.83K","-1.80"
"Apr 29, 2018","9,415.1","9,352.2","9,565.1","9,182.8","184.72K","0.67"
"Apr 28, 2018","9,352.4","8,940.8","9,428.9","8,895.5","199.78K","4.60"
"Apr 27, 2018","8,940.9","9,282.8","9,386.3","8,920.2","184.91K","-3.73"
"Apr 26, 2018","9,287.0","8,874.5","9,303.6","8,669.8","248.39K","4.67"
"Apr 25, 2018","8,873.1","9,645.0","9,753.1","8,768.1","395.67K","-8.01"
"Apr 24, 2018","9,645.3","8,952.7","9,734.8","8,937.0","260.79K","7.73"
"Apr 23, 2018","8,952.8","8,809.3","9,001.0","8,785.3","147.54K","1.66"
"Apr 22, 2018","8,806.7","8,923.6","9,022.3","8,766.5","161.89K","-1.30"
"Apr 21, 2018","8,923.1","8,867.0","9,027.7","8,614.5","206.01K","0.63"
"Apr 20, 2018","8,867.0","8,292.3","8,926.2","8,224.5","225.96K","6.95"
"Apr 19, 2018","8,290.8","8,179.0","8,303.7","8,126.7","155.08K","1.37"
"Apr 18, 2018","8,178.4","7,908.5","8,227.6","7,895.3","163.26K","3.41"
"Apr 17, 2018","7,908.6","8,070.0","8,171.7","7,852.8","162.59K","-2.00"
"Apr 16, 2018","8,070.0","8,362.2","8,412.9","7,908.5","197.70K","-3.51"
"Apr 15, 2018","8,363.6","8,004.6","8,411.5","8,004.6","160.26K","4.49"
"Apr 14, 2018","8,004.4","7,891.1","8,180.2","7,839.3","164.71K","1.48"
"Apr 13, 2018","7,887.4","7,926.9","8,228.0","7,756.6","296.95K","-0.49"
"Apr 12, 2018","7,926.6","6,963.3","8,009.6","6,779.3","398.30K","13.85"
"Apr 11, 2018","6,962.1","6,855.6","6,988.6","6,818.4","142.07K","1.56"
"Apr 10, 2018","6,854.8","6,782.6","6,899.5","6,671.6","134.23K","1.08"
"Apr 09, 2018","6,781.9","7,035.7","7,192.5","6,633.2","241.19K","-3.54"
"Apr 08, 2018","7,030.5","6,905.9","7,113.4","6,903.9","132.51K","1.81"
"Apr 07, 2018","6,905.7","6,624.5","7,071.9","6,616.1","177.10K","4.25"
"Apr 06, 2018","6,624.3","6,783.7","6,859.7","6,523.4","174.90K","-2.33"
"Apr 05, 2018","6,782.0","6,808.7","6,918.2","6,592.5","221.70K","-0.40"
"Apr 04, 2018","6,808.9","7,423.8","7,432.9","6,726.9","239.51K","-8.29"
"Apr 03, 2018","7,424.2","7,067.2","7,519.3","7,032.9","230.80K","5.03"
"Apr 02, 2018","7,068.4","6,825.4","7,121.3","6,787.6","199.31K","3.56"
"Apr 01, 2018","6,825.2","6,939.1","7,047.7","6,460.1","257.53K","-1.63"
"Mar 31, 2018","6,938.2","6,856.5","7,221.5","6,804.9","245.30K","1.23"
"Mar 30, 2018","6,853.7","7,132.4","7,288.1","6,603.8","417.31K","-3.86"
